timestampUtc,session,playerBase,playerState,food,wood,stone,gold,populationCurrent,populationAvailable,populationCapacity,villagerCount,nonVillagerCount
2026-07-27T21:04:22.3940900Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:22.9075299Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:23.4251086Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:23.9397009Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:24.4527617Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:24.9667418Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:25.4810906Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:25.9948691Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:26.5090810Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:27.0099758Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:27.5134752Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:28.0289336Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:28.5372849Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:29.0398246Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:29.5551964Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:30.0699469Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:30.5713813Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:31.0868898Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:31.5999624Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:32.1144801Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:32.6295055Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:33.1431677Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:33.6538858Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:34.1694527Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:34.6701882Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:35.1861318Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:35.6997092Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:36.2139753Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:36.7155112Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:37.2187126Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:37.7342340Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:38.2501437Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:38.7639533Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:39.2764548Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:39.7916506Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:40.3062314Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:40.8074784Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:41.3224860Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:41.8377597Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:42.3385767Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:42.8525684Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:43.3651471Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:43.8791685Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:44.3799300Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:44.8946911Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:45.4103124Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:45.9115421Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:46.4269414Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:46.9399201Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:47.4551647Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:47.9698037Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:48.4834963Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:48.9848522Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:49.4997955Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:50.0007571Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:50.5022294Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,6,2,8,5,1
2026-07-27T21:04:51.0155578Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:51.5318872Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:52.0453294Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:52.5606157Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:53.0729409Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:53.5892840Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:54.0999400Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:54.6012396Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:55.1158435Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:55.6308195Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:56.1413548Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:56.6559513Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:57.1713169Z,1,0x0B842B98,0x0F737440,1200,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:57.6864327Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:58.2035902Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:58.7173505Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:59.2307183Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:04:59.7673130Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:00.3160888Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:00.8323248Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:01.3823127Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:01.8979408Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:02.4117741Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:02.9258559Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:03.4443287Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:03.9581146Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:04.4734007Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:04.9882964Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:05.4996295Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:06.0099015Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:06.5258224Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:07.0416041Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:07.5559962Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:08.0571090Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:08.5724213Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:09.0873512Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:09.6008284Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:10.1137891Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:10.6262420Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:11.1400680Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:11.6562617Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:12.1646045Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:12.6777766Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:13.1933070Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:13.7085721Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:14.2100125Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:14.7252474Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:15.2596345Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:15.8052586Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:16.3060831Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:16.8069255Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:17.3209267Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:17.8365961Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:18.3493414Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:18.8640967Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:19.3800585Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:19.8812778Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:20.3841042Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:20.8849264Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:21.3979640Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:21.8992869Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:22.4135515Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:22.9289169Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:23.4439516Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:23.9547058Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:24.4689668Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:24.9846715Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:25.4994070Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:26.0132264Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:26.5276154Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:27.0431003Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:27.5576446Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:28.0721885Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:28.5837569Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:29.0990764Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:29.6147847Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:30.1427006Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:30.6580262Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:31.1600761Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:31.6742053Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:32.1903684Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:32.7043953Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:33.2193932Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:33.7339166Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:34.2484799Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:34.7607215Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:35.2757862Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:35.7769711Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:36.2918176Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:36.8038658Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:37.3193239Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:37.8338961Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:38.3494729Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:38.8611515Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:39.3775152Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:39.8908024Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:40.4060255Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:40.9210581Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:41.4337298Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:41.9477637Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:42.4635879Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:42.9651366Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:43.4690972Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:43.9842609Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:44.4994903Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:45.0120883Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:45.5255299Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:46.0405911Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:46.5435948Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:47.0576926Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:47.5730082Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:48.0869597Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:48.6027966Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:49.1184359Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:49.6319767Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:50.1448727Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:50.6601366Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:51.1754818Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:51.6895724Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:52.2022210Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:52.7029855Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:53.2035249Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:53.7177185Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:54.2311049Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:54.7326338Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:55.2471408Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:55.7510663Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:56.2653330Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:56.7800286Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:57.2959901Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:57.8111558Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:58.3271232Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:58.8396192Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:59.3554740Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:05:59.8699710Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:00.3845723Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:00.8854757Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:01.3861740Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:01.8880421Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:02.4022021Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:02.9169989Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:03.4331564Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:03.9370039Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:04.4515520Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:04.9653093Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:05.4795092Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:05.9808432Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:06.4833085Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:06.9984400Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:07.5139004Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:08.0280263Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:08.5405453Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:09.0555607Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:09.5712366Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:10.0859296Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:10.6002538Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:11.1143425Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:11.6295467Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:12.1433071Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:12.6578240Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:13.1730780Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:13.6748590Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:14.1872107Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:14.6993850Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:15.2127387Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:15.7270165Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:16.2398250Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:16.7408990Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:17.2538241Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:17.7681643Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:18.2818398Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:18.7977139Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:19.3109739Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:19.8130321Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:20.3290199Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:20.8446605Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:21.3580575Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:21.8700087Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:22.3844610Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:22.8989893Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:23.4109129Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:23.9240972Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:24.4388967Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:24.9525655Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:25.4684803Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:25.9828777Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:26.4986048Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
2026-07-27T21:06:27.0132836Z,1,0x0B842B98,0x0F737440,1215,605,1000,1000,7,1,8,6,1
