timestampUtc,session,playerBase,playerState,food,wood,stone,gold,populationCurrent,populationCapacity,villagerCount,militaryCount
2026-07-27T20:50:35.4031956Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:35.9192141Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:36.4328671Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:36.9475465Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:37.4635383Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:37.9643351Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:38.4757402Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:38.9772472Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:39.4924568Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:40.0060149Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:40.5187475Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:41.0332950Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:41.5463042Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:42.0631268Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:42.5799786Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:43.0950997Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:43.6094700Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:44.1253265Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:44.6391942Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:45.1419442Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:45.6564241Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:46.1725238Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:46.6866922Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:47.2023365Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:47.7155526Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:48.2298642Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:48.7456213Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:49.2604798Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:49.7728926Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:50.2738023Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:50.7876148Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:51.2914655Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:51.8033781Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:52.3183376Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:52.8336908Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:53.3480564Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:53.8626838Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:54.3745920Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:54.8863180Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:55.4013383Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
2026-07-27T20:50:55.9147092Z,1,0x015501B0,0x0F737440,300,198.5291,0,0,3,1,3,0
